3.725830	1.259999	0.139236	0.007843	0.000000	-320.000000	0.219780	0.037397	0.047227
3.704801	1.100727	0.098280	0.009167	0.000000	2445.000000	0.451327	0.056887	0.005155
2.859558	-0.131310	0.187382	0.054180	0.000000	1500.000000	0.369231	0.025785	0.085904
2.910482	-0.166778	0.137573	0.039271	0.000000	635.000000	0.312500	0.026118	0.035825
2.945818	-0.183311	0.106411	0.031903	0.000000	205.000000	0.315068	0.023888	0.004532
2.921901	-0.207993	0.111862	0.022502	0.000000	1795.000000	0.456897	0.031652	0.009818
2.659040	-0.583622	0.119304	0.035556	0.000000	1705.000000	0.483607	0.027690	0.014716
2.639745	-0.604101	0.122708	0.036743	0.000000	2160.000000	0.402685	0.030730	0.017983
2.622198	-0.623336	0.125443	0.045070	0.000000	565.000000	0.273438	0.017504	0.020590
4.315930	1.596470	0.095104	0.007843	0.000000	220.000000	0.227273	0.006398	0.005226
4.169359	1.352290	0.098286	0.011887	0.000000	-810.000000	0.217391	0.032469	0.006745
4.015073	1.122522	0.109787	0.006752	0.000000	1735.000000	0.359649	0.033475	0.016687
3.263288	-0.051644	0.117510	0.026118	0.000000	-235.000000	0.194444	0.049315	0.016428
2.865494	-0.584291	0.132414	0.037159	0.000000	545.000000	0.341270	0.029433	0.027734
2.817617	-0.627390	0.142543	0.044922	0.000000	2840.000000	0.367816	0.022514	0.037579
5.189153	2.214146	0.046653	0.022723	0.000000	115.000000	0.386667	0.003225	-0.039224
5.144187	2.148400	0.048566	0.019870	0.000000	205.000000	0.234694	0.003882	-0.037757
4.891323	1.975277	0.127459	0.036500	0.000000	1900.000000	0.444444	0.050714	0.040016
4.408768	1.266968	0.142127	0.018632	0.000000	-525.000000	0.206250	0.080552	0.049881
3.145593	-0.584491	0.117680	0.050767	0.000000	2590.000000	0.349650	0.032554	0.012882
2.767189	-1.053976	0.118357	0.039122	0.000000	-225.000000	0.225000	0.037162	0.010400
4.945793	1.503549	0.166595	0.025988	0.000000	410.000000	0.188034	0.157600	0.075795
4.968736	1.363067	0.101994	0.020784	0.000000	1700.000000	0.182648	0.050929	0.010193
4.866841	1.285872	0.125410	0.012881	0.000000	-430.000000	0.225166	0.028642	0.033106
3.651037	-0.110127	0.207480	0.053694	0.000000	1930.000000	0.370370	0.205314	0.105819
3.809601	-0.115219	0.121907	0.037602	0.000000	1740.000000	0.322148	0.021165	0.020146
3.277555	-0.513732	0.233061	0.033598	0.000000	1820.000000	0.400000	0.115760	0.128705
3.288019	-0.537306	0.217309	0.039276	0.000000	1090.000000	0.303030	0.154329	0.112782
3.440157	-0.559177	0.127522	0.047822	0.000000	2100.000000	0.402685	0.064326	0.022779
3.435943	-0.583868	0.118974	0.058448	0.000000	2010.000000	0.471429	0.064299	0.014059
5.734261	1.680441	0.094205	0.007843	0.000000	-415.000000	0.382716	0.001970	0.004326
5.390020	1.303078	0.111058	0.008658	0.000000	-860.000000	0.238806	0.011124	0.018657
4.516657	0.315450	0.135315	0.027993	0.000000	1815.000000	0.606383	0.152557	0.036300
4.140552	-0.168416	0.117082	0.033859	0.000000	1610.000000	0.380165	0.070244	0.014806
3.060720	-1.352857	0.123342	0.048436	0.000000	500.000000	0.307692	0.023744	0.013150
5.968675	1.310103	0.107419	0.007843	0.000000	205.000000	0.191257	0.028342	0.014824
5.857770	1.190328	0.107612	0.007843	0.000000	-435.000000	0.263158	0.030952	0.014217
5.645803	1.045643	0.141495	0.008315	0.000000	575.000000	0.377551	0.116315	0.047166
5.032959	0.336562	0.121230	0.007843	0.000000	1015.000000	0.383178	0.061311	0.022148
5.017418	0.299435	0.112888	0.007843	0.000000	2290.000000	0.548673	0.041482	0.013551
4.185965	-0.552224	0.123454	0.004496	0.000000	-325.000000	0.178082	0.048928	0.018447
4.116564	-0.669825	0.104396	0.009004	0.000000	1245.000000	0.351351	0.015747	-0.001412
4.118950	-0.698649	0.091235	0.009360	0.000000	570.000000	0.432990	0.015220	-0.014778
3.385168	-1.206159	0.195014	0.008471	0.000000	2065.000000	0.277108	0.131029	0.085720
3.449655	-1.270315	0.139380	0.007483	0.000000	1075.000000	0.239437	0.030256	0.029607
3.440603	-1.296799	0.131889	0.007317	0.000000	1825.000000	0.333333	0.023120	0.021934
5.113403	-0.046102	0.151721	0.007843	0.000000	825.000000	0.247706	0.121309	0.049901
5.181789	-0.074364	0.113345	0.007843	0.000000	1050.000000	0.439024	0.104219	0.011298
