4.316778	1.782371	0.057092	0.007843	0.000000	-110.000000	0.027397	0.003157
4.290692	1.733043	0.057599	0.007843	0.000000	1800.000000	0.122449	0.002424
4.262714	1.682731	0.058882	0.008936	0.000000	745.000000	0.100437	0.016870
4.226056	1.629032	0.064523	0.009281	0.000000	-465.000000	-0.029412	0.032760
4.132221	1.543611	0.095898	0.010014	0.000000	-155.000000	0.161765	0.078978
4.153556	1.522705	0.075415	0.010354	0.000000	-260.000000	0.117647	0.102784
4.145634	1.484478	0.067690	0.009802	0.000000	15.000000	0.081818	0.039453
4.128776	1.443876	0.064829	0.009458	0.000000	-200.000000	0.135593	0.027480
4.085449	1.389423	0.074113	0.009015	0.000000	-235.000000	0.075269	0.003012
4.081190	1.355968	0.065498	0.007843	0.000000	-30.000000	0.055046	0.003938
4.065426	1.315546	0.061780	0.007843	0.000000	-175.000000	0.065421	0.004441
4.037465	1.271225	0.064517	0.007843	0.000000	-50.000000	0.118644	0.003151
3.835084	1.144392	0.150762	0.007843	0.000000	-355.000000	0.093333	0.033366
3.959141	1.173004	0.080874	0.007843	0.000000	-220.000000	0.035398	0.048808
3.895479	1.112902	0.100892	0.007843	0.000000	-455.000000	-0.012048	0.040369
3.931230	1.099724	0.073203	0.007843	0.000000	-235.000000	0.137255	0.041306
3.913633	1.061380	0.071009	0.007843	0.000000	-260.000000	-0.051282	0.039077
3.883853	1.019497	0.075415	0.010900	0.000000	345.000000	0.136364	0.033162
3.862264	0.980818	0.075567	0.011582	0.000000	-295.000000	-0.059524	0.022073
3.835264	0.941267	0.078894	0.012342	0.000000	245.000000	0.159091	0.010130
3.829925	0.910131	0.071094	0.012462	0.000000	-95.000000	-0.023256	0.009777
3.836162	0.883945	0.057540	0.012207	0.000000	-65.000000	-0.097222	0.007214
3.835420	0.855030	0.047437	0.012102	0.000000	-445.000000	0.010753	0.005389
3.832853	0.825361	0.038224	0.012007	0.000000	-135.000000	-0.065217	0.007291
3.824835	0.794735	0.032122	0.007843	0.000000	-495.000000	-0.072581	0.009239
3.808334	0.760181	0.030083	0.007843	0.000000	60.000000	0.000000	0.007040
3.784691	0.724323	0.032148	0.007843	0.000000	-760.000000	-0.047904	0.004678
3.759254	0.687416	0.034965	0.007843	0.000000	-25.000000	0.006211	0.002224
3.725086	0.647818	0.042406	0.009380	0.000000	-275.000000	-0.006135	0.001113
3.683914	0.606638	0.053824	0.011411	0.000000	-195.000000	0.182432	0.000299
3.649244	0.568088	0.061881	0.013151	0.000000	-160.000000	0.172043	0.006473
3.617744	0.531372	0.068529	0.017020	0.000000	60.000000	0.000000	0.017552
3.577497	0.492300	0.079945	0.024873	0.000000	1075.000000	0.301136	0.018737
3.533672	0.452757	0.093516	0.034557	0.000000	1420.000000	0.212560	0.049112
3.348510	0.371628	0.184095	0.073267	0.000000	1015.000000	0.129464	0.032570
3.350060	0.347977	0.173806	0.083938	0.000000	1615.000000	0.508772	0.032570
3.251071	0.295320	0.218504	0.107880	0.000000	390.000000	0.545455	0.017728
3.230137	0.266018	0.220762	0.107033	0.000000	680.000000	0.363636	0.021524
3.231056	0.243853	0.211290	0.100086	0.000000	2580.000000	0.413793	0.022588
3.235313	0.221792	0.199642	0.090786	0.000000	880.000000	0.507937	0.016474
3.247844	0.202642	0.183588	0.075652	0.000000	1865.000000	0.553571	0.016448
3.219417	0.172312	0.190206	0.056369	0.000000	2080.000000	0.415584	0.042255
3.195880	0.143541	0.194122	0.035882	0.000000	2285.000000	0.509677	0.023334
3.225014	0.127823	0.168311	0.024478	0.000000	-205.000000	0.029412	0.049650
3.337383	0.131399	0.094917	0.010387	0.000000	1795.000000	0.295918	0.122105
3.340606	0.108982	0.083479	0.009104	0.000000	-10.000000	-0.040000	0.091903
3.314754	0.079657	0.088542	0.009192	0.000000	-210.000000	0.187500	0.099124
3.298965	0.053307	0.088083	0.009104	0.000000	-210.000000	0.127660	0.078052
3.284656	0.026531	0.086378	0.010588	0.000000	-0.000000	0.000000	0.109219
3.215809	-0.009619	0.117144	0.025803	0.000000	4890.000000	0.308824	0.025590
3.136577	-0.047066	0.154229	0.056307	0.000000	2655.000000	0.468750	0.018372
3.101517	-0.075006	0.165790	0.072749	0.000000	2340.000000	0.260870	0.011004
3.067920	-0.103353	0.176117	0.093983	0.000000	2945.000000	0.335938	0.018706
3.064899	-0.124933	0.168861	0.096282	0.000000	3280.000000	0.313726	0.025745
3.020839	-0.154160	0.185722	0.092746	0.000000	5925.000000	0.333333	0.037357
