4.155912	1.689913	0.081442	0.007843	0.000000	-125.000000	0.050000	0.002462
4.135978	1.644545	0.079395	0.007843	0.000000	-125.000000	0.062500	0.003729
4.095967	1.589453	0.086887	0.007843	0.000000	-295.000000	0.100000	0.006156
4.078918	1.545324	0.083245	0.007843	0.000000	60.000000	0.000000	0.006117
3.946508	1.442867	0.133973	0.007843	0.000000	-165.000000	0.157895	0.010470
4.025064	1.451191	0.086469	0.007843	0.000000	-115.000000	0.166667	0.012457
4.013044	1.413452	0.081568	0.007843	0.000000	20.000000	0.035088	0.011366
3.969650	1.359337	0.091201	0.007843	0.000000	185.000000	0.067308	0.011878
3.971830	1.329695	0.079789	0.007843	0.000000	90.000000	0.050847	0.013287
3.952682	1.287950	0.077897	0.007843	0.000000	-235.000000	0.066038	0.002983
3.911369	1.237808	0.087387	0.007843	0.000000	-175.000000	0.086420	0.003302
3.856583	1.181215	0.103266	0.007843	0.000000	-280.000000	0.044944	0.002787
3.862710	1.154621	0.090116	0.007843	0.000000	160.000000	0.087912	0.003319
3.840627	1.113703	0.090154	0.007843	0.000000	-390.000000	0.077922	0.003189
3.783037	1.058802	0.108287	0.007843	0.000000	-360.000000	0.000000	0.003157
3.790336	1.032053	0.094113	0.009496	0.000000	95.000000	0.008000	0.002892
3.767181	0.993442	0.095508	0.011591	0.000000	-110.000000	0.020408	0.004971
3.732090	0.949759	0.102783	0.013860	0.000000	-225.000000	0.125000	0.007247
3.725136	0.918911	0.096284	0.014184	0.000000	-800.000000	0.217391	0.009657
3.707931	0.883614	0.094783	0.013864	0.000000	20.000000	0.066667	0.005578
3.715623	0.859245	0.080945	0.013617	0.000000	-100.000000	0.059701	0.002802
3.721633	0.832682	0.067319	0.013591	0.000000	-95.000000	-0.027027	0.003011
3.718847	0.804327	0.058771	0.011616	0.000000	625.000000	0.071895	0.005088
3.700794	0.769373	0.057726	0.008909	0.000000	185.000000	-0.032680	0.004903
3.706081	0.743585	0.044685	0.007843	0.000000	-240.000000	0.186047	0.004030
3.670684	0.703001	0.052828	0.007843	0.000000	-140.000000	0.058394	0.001734
3.655353	0.670034	0.050589	0.007843	0.000000	200.000000	-0.073394	0.002532
3.636343	0.636343	0.050410	0.007843	0.000000	-320.000000	-0.036364	0.002558
3.625640	0.605583	0.045836	0.007843	0.000000	-85.000000	0.006250	0.003001
3.602810	0.571259	0.047829	0.010541	0.000000	-0.000000	0.000000	0.021953
3.562877	0.531635	0.059076	0.012021	0.000000	90.000000	0.036364	0.023922
3.527704	0.494732	0.068135	0.016062	0.000000	-60.000000	0.000000	0.019680
