4.135111	1.699319	0.091243	0.007843	0.000000	60.000000	0.000000	0.000735
4.118639	1.655846	0.087998	0.007843	0.000000	-35.000000	-0.008850	0.001146
4.104917	1.615154	0.083860	0.007843	0.000000	-35.000000	-0.009804	0.001687
4.069693	1.563177	0.089745	0.007843	0.000000	25.000000	-0.010870	0.019474
4.021132	1.504609	0.102017	0.007843	0.000000	225.000000	0.024590	0.032985
3.899329	1.405412	0.147984	0.007843	0.000000	-0.000000	0.000000	0.025503
3.934817	1.393084	0.121225	0.007843	0.000000	-0.000000	0.000000	0.038093
3.975403	1.381649	0.091388	0.007843	0.000000	-625.000000	0.173611	0.029546
3.951545	1.338676	0.092629	0.007843	0.000000	5.000000	0.227941	0.026665
3.897912	1.280589	0.107971	0.007843	0.000000	155.000000	0.005952	0.048020
3.779360	1.192866	0.155331	0.007843	0.000000	25.000000	-0.009259	0.037392
3.873271	1.208799	0.099934	0.007843	0.000000	-0.000000	0.000000	0.068239
3.859733	1.172930	0.096640	0.007843	0.000000	130.000000	0.015504	0.046492
3.846533	1.134448	0.092150	0.007843	0.000000	60.000000	0.000000	0.052480
3.807599	1.087562	0.101475	0.008921	0.000000	2390.000000	0.464646	0.059706
3.790047	1.050252	0.100091	0.009020	0.000000	145.000000	0.183333	0.049985
3.727181	0.994116	0.121694	0.009328	0.000000	125.000000	-0.028571	0.046049
3.622342	0.920240	0.164433	0.014837	0.000000	-140.000000	-0.032520	0.018501
3.740674	0.943313	0.095230	0.011124	0.000000	-265.000000	0.006803	0.012341
3.715384	0.904404	0.098103	0.015323	0.000000	315.000000	-0.023622	0.025678
3.696496	0.869038	0.098013	0.017854	0.000000	85.000000	-0.005464	0.025139
3.709343	0.845640	0.081278	0.016372	0.000000	-105.000000	-0.016949	0.004266
3.696698	0.813368	0.078079	0.017243	0.000000	130.000000	0.011050	0.002292
3.692306	0.783759	0.070328	0.016933	0.000000	495.000000	-0.014778	0.002167
3.677529	0.751287	0.068346	0.014157	0.000000	-15.000000	0.017647	0.002408
3.671105	0.720723	0.061473	0.013599	0.000000	-35.000000	-0.007519	0.001330
3.662732	0.690311	0.055908	0.009988	0.000000	-0.000000	0.000000	0.002533
3.638934	0.654639	0.058513	0.008802	0.000000	60.000000	0.000000	0.004031
3.635209	0.626237	0.050506	0.009136	0.000000	550.000000	0.013889	0.005842
3.604189	0.588936	0.057169	0.010227	0.000000	-35.000000	-0.008333	0.007460
3.562861	0.548501	0.069464	0.012727	0.000000	510.000000	-0.038217	0.004137
3.519479	0.508970	0.083379	0.016558	0.000000	-35.000000	-0.009091	0.002162
3.479352	0.470401	0.095470	0.016778	0.000000	-60.000000	0.000000	0.013725
3.455895	0.437553	0.098573	0.016849	0.000000	-180.000000	0.000000	0.028174
3.423789	0.402697	0.106639	0.026161	0.000000	-130.000000	0.067114	0.086882
3.408356	0.373698	0.105770	0.028301	0.000000	-120.000000	0.000000	0.127971
3.386027	0.342566	0.108654	0.029371	0.000000	-390.000000	0.375000	0.170246
3.366858	0.312596	0.109798	0.030816	0.000000	-45.000000	0.244186	0.126034
3.359421	0.286132	0.104453	0.027993	0.000000	-180.000000	0.000000	0.090186
3.344958	0.258570	0.103293	0.024896	0.000000	125.000000	-0.028249	0.044664
3.325293	0.229289	0.104916	0.022041	0.000000	130.000000	0.013986	0.028428
3.310487	0.202154	0.104055	0.010881	0.000000	290.000000	-0.010929	0.004090
3.312545	0.178646	0.093322	0.006989	0.000000	-130.000000	-0.017857	0.006120
3.285523	0.148500	0.099343	0.006286	0.000000	415.000000	0.031847	0.004023
3.268563	0.120854	0.099600	0.005553	0.000000	-10.000000	-0.013423	0.003053
3.241211	0.091979	0.106254	0.007497	0.000000	-95.000000	-0.006452	0.003765
3.232417	0.066781	0.101922	0.009612	0.000000	120.000000	0.000000	0.004014
3.203040	0.037400	0.109633	0.010653	0.000000	100.000000	-0.028169	0.008870
3.178653	0.009641	0.114635	0.015136	0.000000	-335.000000	-0.005435	0.017598
3.150670	-0.018522	0.121809	0.020639	0.000000	-260.000000	0.137931	0.010094
3.115839	-0.046981	0.133460	0.023292	0.000000	-35.000000	-0.012987	0.015681
3.113013	-0.069833	0.125804	0.024673	0.000000	105.000000	0.044776	0.046743
3.098235	-0.094211	0.125547	0.028665	0.000000	-540.000000	0.000000	0.072409
3.069661	-0.121515	0.133286	0.025735	0.000000	630.000000	0.038961	0.106301
3.080005	-0.141495	0.117844	0.024854	0.000000	75.000000	-0.019108	0.106059
3.066420	-0.165505	0.116767	0.025105	0.000000	-1140.000000	-0.099174	0.151718
3.066308	-0.186995	0.107648	0.022092	0.000000	25.000000	-0.008621	0.091262
3.064244	-0.209392	0.099380	0.023515	0.000000	70.000000	0.010638	0.011380
3.026685	-0.235483	0.113504	0.023488	0.000000	75.000000	-0.022556	0.006944
3.009097	-0.259955	0.114742	0.018729	0.000000	35.000000	0.006369	0.005515
2.984818	-0.283662	0.120824	0.021833	0.000000	15.000000	-0.016854	0.003281
2.977023	-0.307037	0.115815	0.021820	0.000000	105.000000	0.024793	0.002572
2.950814	-0.330468	0.123233	0.017774	0.000000	25.000000	-0.007812	0.002699
2.941203	-0.352612	0.119904	0.020726	0.000000	-105.000000	-0.021583	0.005423
2.929893	-0.374254	0.117931	0.024422	0.000000	70.000000	0.013793	0.007413
2.909950	-0.396912	0.121283	0.034237	0.000000	-35.000000	-0.007576	0.008179
2.881631	-0.419423	0.130361	0.037808	0.000000	-205.000000	0.008333	0.007712
2.871540	-0.440835	0.127505	0.035618	0.000000	-355.000000	-0.038168	0.008432
2.853065	-0.462217	0.130333	0.038097	0.000000	155.000000	0.005405	0.023184
2.859323	-0.483159	0.116504	0.047522	0.000000	15.000000	-0.030928	0.019038
2.825626	-0.504704	0.129497	0.043963	0.000000	-85.000000	0.009091	0.059635
2.701744	-0.529392	0.202165	0.053752	0.000000	130.000000	0.015038	0.048991
2.696332	-0.548696	0.196908	0.049496	0.000000	1150.000000	0.403226	0.043446
2.793512	-0.567235	0.122306	0.037095	0.000000	660.000000	0.096774	0.097930
2.762778	-0.587446	0.133701	0.045345	0.000000	-120.000000	0.000000	0.044240
2.718693	-0.607720	0.154112	0.048516	0.000000	1485.000000	0.278351	0.021512
2.742350	-0.627641	0.128636	0.041675	0.000000	755.000000	0.485149	0.016551
2.719471	-0.647997	0.134526	0.049871	0.000000	2365.000000	0.504274	0.021019
2.716457	-0.667727	0.127187	0.051975	0.000000	1720.000000	0.478632	0.021072
2.696761	-0.687253	0.131196	0.053699	0.000000	110.000000	-0.012739	0.008835
2.708274	-0.707395	0.113719	0.056719	0.000000	-385.000000	0.130000	0.009564
2.716124	-0.728196	0.098337	0.055062	0.000000	165.000000	0.020979	0.010209
2.714208	-0.747953	0.090068	0.055094	0.000000	185.000000	-0.033557	0.012515
2.700377	-0.768188	0.089577	0.049556	0.000000	-55.000000	-0.035211	0.008023
2.691691	-0.787453	0.086057	0.039829	0.000000	60.000000	0.000000	0.004759
2.668079	-0.806069	0.092904	0.031390	0.000000	-50.000000	0.016000	0.003752
2.670493	-0.826159	0.081367	0.027545	0.000000	95.000000	0.007692	0.005271
2.665931	-0.846731	0.074244	0.024003	0.000000	-50.000000	0.016529	0.004837
2.643859	-0.864474	0.080377	0.022115	0.000000	105.000000	0.029703	0.004666
2.631019	-0.884005	0.079292	0.023887	0.000000	60.000000	0.000000	0.005248
2.615200	-0.902128	0.080914	0.029853	0.000000	385.000000	-0.007692	0.005619
2.598986	-0.920885	0.082411	0.032545	0.000000	-0.000000	0.000000	0.006896
2.581412	-0.938440	0.085422	0.040419	0.000000	-200.000000	0.137931	0.008420
2.568722	-0.955840	0.085142	0.041376	0.000000	130.000000	0.021978	0.007406
2.547862	-0.972475	0.090762	0.044806	0.000000	-95.000000	-0.014493	0.006151
2.524781	-0.990119	0.097292	0.044748	0.000000	-40.000000	0.117647	0.005920
2.510163	-1.007219	0.098369	0.042005	0.000000	-0.000000	0.000000	0.006018
2.474782	-1.021110	0.115052	0.040517	0.000000	35.000000	0.021277	0.005003
2.463181	-1.038411	0.113912	0.042047	0.000000	-105.000000	-0.044118	0.009325
2.430943	-1.052143	0.128475	0.037268	0.000000	-310.000000	-0.031250	0.009248
2.422299	-1.069787	0.125080	0.040707	0.000000	-235.000000	0.053030	0.009279
4.599823	1.892489	0.090332	0.014519	0.000000	30.000000	0.040816	0.099110
4.459999	1.779490	0.135961	0.022512	0.000000	-170.000000	0.105263	0.047836
4.531240	1.781588	0.094434	0.017150	0.000000	-275.000000	-0.009804	0.092066
4.486227	1.722168	0.101462	0.020370	0.000000	60.000000	0.000000	0.025965
4.467375	1.677013	0.097609	0.017656	0.000000	95.000000	0.007143	0.007242
4.453187	1.634857	0.091957	0.011661	0.000000	-60.000000	0.000000	0.007863
4.444497	1.592518	0.082881	0.011361	0.000000	-50.000000	0.030769	0.010770
4.394594	1.533224	0.092630	0.007843	0.000000	410.000000	0.099010	0.025273
