-1.753664	-0.730534	3.158040	6184804	-530.000000
-1.690868	-0.708708	3.108375	4409939	-590.000000
-1.643186	-0.692328	3.086178	4934475	-0.000000
-1.596825	-0.676304	3.062928	5791326	420.000000
-1.550967	-0.660445	3.041469	4473153	-210.000000
-1.515043	-0.648123	3.039022	6647414	-330.000000
-1.462180	-0.629566	3.000672	6710887	-120.000000
-1.424224	-0.616376	2.992119	7961983	40.000000
-1.389241	-0.604229	2.988490	7240843	14635.000000
-1.345157	-0.588672	2.964847	10210797	4310.000000
-1.300664	-0.572923	2.938996	5923176	-350.000000
-1.255810	-0.556957	2.910855	3686472	-5220.000000
-1.181942	-0.530299	2.815286	6186091	-420.000000
-1.175978	-0.528490	2.871100	9214375	4095.000000
-1.137710	-0.514794	2.854515	7437449	14665.000000
-1.104536	-0.502893	2.848388	4934991	-100.000000
-1.072075	-0.491226	2.843943	8094607	-9780.000000
-1.028902	-0.475541	2.811497	2830133	3600.000000
-0.989763	-0.461312	2.787916	3223600	4340.000000
-0.965206	-0.452379	2.800948	4539717	-0.000000
-0.938671	-0.442691	2.808189	5460043	390.000000
-0.910642	-0.432383	2.809369	8357259	-9200.000000
-0.875877	-0.419570	2.793873	6447971	70.000000
-0.850101	-0.409995	2.804437	6847637	13855.000000
-0.819562	-0.398641	2.799650	9412783	4175.000000
-0.793866	-0.389003	2.805508	10395291	4660.000000
-0.756592	-0.375080	2.779519	11448238	4575.000000
-0.719318	-0.361093	2.751168	11184809	4540.000000
-0.686021	-0.348547	2.733889	7564398	-730.000000
-0.651138	-0.335351	2.710616	8159359	-23955.000000
-0.617987	-0.322780	2.690786	10200230	4675.000000
-0.574698	-0.306441	2.634278	3882045	4380.000000
-0.489235	-0.274664	2.432409	2499878	4100.000000
-0.446838	-0.258611	2.371046	2897197	7660.000000
-0.428307	-0.251267	2.391706	3427146	-960.000000
-0.406915	-0.242796	2.404710	5790809	640.000000
-0.387006	-0.234857	2.421280	4154970	3920.000000
-0.358026	-0.223583	2.400879	7840396	-3250.000000
-0.299503	-0.201597	2.264538	13499645	6065.000000
-0.279070	-0.193383	2.272426	4942185	2100.000000
-0.299051	-0.199646	2.452943	16186879	4605.000000
-0.281523	-0.192343	2.478303	5471342	4550.000000
-0.247717	-0.179168	2.435697	2699057	4840.000000
-0.222507	-0.169011	2.429769	3093046	3940.000000
-0.198850	-0.159405	2.429490	3224631	4180.000000
-0.174797	-0.149619	2.424995	5263697	70.000000
-0.149623	-0.139406	2.416538	6776681	-240.000000
-0.119518	-0.127383	2.384444	7566453	-50.000000
-0.087412	-0.114718	2.336316	8360576	-5410.000000
-0.045750	-0.098816	2.226784	5526347	890.000000
-0.023150	-0.089444	2.223235	4022602	6140.000000
0.001148	-0.079458	2.207615	5146469	-16285.000000
0.028457	-0.068465	2.172127	6131325	-18885.000000
0.049616	-0.059483	2.173890	3626290	-7275.000000
0.077847	-0.048198	2.126080	2180640	-5575.000000
0.102053	-0.038253	2.099689	7313563	-6390.000000
0.135828	-0.025275	2.001895	3494708	-8235.000000
0.160043	-0.015348	1.969150	2635580	5380.000000
0.180681	-0.006558	1.962021	1907996	480.000000
0.175031	-0.005531	2.181052	2439482	7040.000000
0.194014	0.003026	2.199617	5065804	-70.000000
0.214945	0.012304	2.206141	4079167	4240.000000
0.236654	0.021742	2.200556	2763050	4100.000000
0.260076	0.031531	2.166818	2434341	4480.000000
0.282417	0.041122	2.148931	2763049	4340.000000
0.301844	0.050013	2.162718	6326644	-18965.000000
0.323509	0.059440	2.148481	3293758	-16675.000000
0.358151	0.071168	1.926472	2237223	3660.000000
0.376501	0.079623	1.937765	2631720	4480.000000
0.394698	0.088167	1.954883	1841947	-280.000000
0.416498	0.096942	1.889938	4155222	5260.000000
0.433951	0.105478	1.922788	4151121	380.000000
0.452654	0.113998	1.919488	3558468	580.000000
0.472664	0.123063	1.912119	3361596	-12915.000000
0.491047	0.131645	1.916534	3890243	6200.000000
0.510033	0.140233	1.904851	6985845	-16935.000000
0.528636	0.148386	1.877030	6126164	6590.000000
0.547814	0.157224	1.869029	5142642	3660.000000
0.565868	0.166117	1.892931	4148298	-2120.000000
0.584524	0.174705	1.880652	4483936	4050.000000
0.602079	0.182382	1.846300	3889489	1700.000000
0.620195	0.190779	1.833757	4352866	3950.000000
0.638542	0.199867	1.853112	3822401	3400.000000
0.658230	0.209761	1.878238	2437413	9040.000000
0.676205	0.218344	1.875326	5395283	70.000000
0.700555	0.232222	1.993969	2240802	10180.000000
0.719254	0.241219	1.990734	3553079	4620.000000
0.737671	0.249821	1.969309	4871259	-140.000000
0.755672	0.258405	1.957828	4671561	-50.000000
0.775355	0.268253	1.968071	7105644	-0.000000
0.793418	0.277005	1.960307	8750469	4480.000000
0.811755	0.285812	1.944310	8355452	170.000000
0.828794	0.293990	1.928342	7896444	470.000000
0.846601	0.302608	1.912104	7565939	-190.000000
0.864331	0.311354	1.905831	6973802	-190.000000
0.881593	0.319803	1.891380	5790300	-100.000000
0.899200	0.328562	1.884833	6842215	-70.000000
0.913735	0.335316	1.846313	6973801	-70.000000
0.928527	0.342398	1.819755	6710624	530.000000
0.947890	0.352365	1.824563	3552567	3860.000000
0.958915	0.357229	1.774117	6710886	-0.000000
-1.957987	-1.002848	3.502156	5132629	-270.000000
-1.909042	-0.984811	3.486352	5857899	-450.000000
-1.836918	-0.956371	3.424922	7502218	13905.000000
-1.808990	-0.947435	3.446123	6646129	-680.000000
-1.764703	-0.931179	3.435861	5133660	-350.000000
-1.709421	-0.909750	3.400002	3225405	3880.000000
-1.645089	-0.884254	3.346545	7304049	520.000000
-1.556978	-0.847807	3.240997	3355191	3140.000000
-1.557042	-0.851162	3.317094	7239553	14885.000000
-1.507269	-0.831842	3.288354	8028554	-9490.000000
-1.467938	-0.817184	3.280505	4803661	90.000000
-1.409219	-0.793559	3.229369	7435901	-490.000000
-1.373790	-0.780495	3.227840	8029839	-9140.000000
-1.324935	-0.761166	3.195415	7701134	-9430.000000
-1.286114	-0.746368	3.184124	4609878	1310.000000
-1.237368	-0.726791	3.146785	7701906	-9340.000000
-1.151198	-0.689701	3.018182	9738911	4390.000000
-1.142065	-0.688441	3.074768	6778484	-230.000000
-1.113948	-0.678310	3.085754	7306891	14945.000000
-1.080315	-0.665477	3.081686	4013630	4620.000000
-1.031879	-0.645602	3.038759	7695210	-580.000000
-0.986277	-0.626914	3.000777	5001299	-80.000000
-0.954807	-0.614887	2.999424	4606280	330.000000
-0.934900	-0.608236	3.027175	4803924	-560.000000
-0.899646	-0.594272	3.014160	8683383	4785.000000
-0.877242	-0.586521	3.040384	8028032	15685.000000
-0.843407	-0.573121	3.030607	5856607	40.000000
-0.803768	-0.556703	2.999536	8157557	270.000000
-0.780684	-0.548427	3.021169	4408394	-650.000000
-0.739813	-0.531307	2.985922	11976390	4280.000000
-0.706818	-0.518026	2.974979	11317950	3970.000000
-0.667319	-0.501400	2.940916	10460829	4505.000000
-0.630011	-0.485783	2.912200	6772813	270.000000
-0.586698	-0.466948	2.858106	5196875	-90.000000
-0.554799	-0.453831	2.843859	7308182	-9780.000000
-0.512012	-0.435112	2.789201	7893096	400.000000
-0.471722	-0.417527	2.739812	11401215	6590.000000
-0.405017	-0.386319	2.588434	3567447	9320.000000
-0.360491	-0.366204	2.512999	4614205	7540.000000
-0.340021	-0.358353	2.529477	5081164	-13025.000000
-0.319838	-0.350710	2.549859	5145442	-16685.000000
-0.288495	-0.337072	2.519584	4152934	-2000.000000
-0.261171	-0.325589	2.508650	11525356	5095.000000
-0.239469	-0.316911	2.518598	7046804	-8690.000000
-0.215278	-0.306990	2.520853	2039328	14215.000000
-0.213137	-0.308915	2.630002	2631721	4240.000000
-0.188804	-0.298904	2.633984	2763309	3760.000000
-0.159204	-0.285889	2.608362	9357018	5240.000000
-0.131185	-0.273712	2.590393	10874877	6230.000000
-0.087991	-0.253059	2.490015	7712931	-3210.000000
-0.050177	-0.235125	2.408677	5665123	3570.000000
-0.023821	-0.223393	2.385715	8758673	6800.000000
0.012324	-0.206083	2.303693	2766639	8220.000000
0.030702	-0.198839	2.329552	2836006	-8415.000000
0.054162	-0.188672	2.323829	2504242	7680.000000
0.074111	-0.180494	2.341548	2172963	6660.000000
0.093985	-0.172383	2.361153	2237731	5380.000000
0.118761	-0.161138	2.338950	8893894	5070.000000
0.155577	-0.142426	2.217640	5076321	5200.000000
0.171633	-0.136501	2.266385	2767417	6960.000000
0.196813	-0.124773	2.233727	2764600	3020.000000
0.201491	-0.126387	2.401377	6653570	-6110.000000
0.225154	-0.115686	2.388318	13565691	6340.000000
0.249016	-0.104920	2.379095	12516351	6375.000000
0.272730	-0.094025	2.361678	4743004	1970.000000
0.295406	-0.083577	2.345969	3230278	40.000000
0.327842	-0.065917	2.196693	4477257	1870.000000
0.351292	-0.054536	2.156674	1842204	-0.000000
0.374280	-0.043395	2.118509	3494463	-11255.000000
0.394556	-0.034089	2.112000	5345130	-15575.000000
0.414617	-0.025155	2.119379	5607239	-11655.000000
0.434503	-0.016329	2.130562	3296318	-12875.000000
0.454834	-0.006724	2.115609	7051896	-16985.000000
0.475125	0.002461	2.120546	6460261	-15405.000000
0.497346	0.015187	1.999353	10219490	8200.000000
0.517614	0.024228	2.013986	2105887	5480.000000
0.536515	0.032037	2.060392	2171937	5620.000000
0.556318	0.040690	2.086702	1710618	-0.000000
0.576272	0.048745	2.146865	1450518	-15235.000000
0.597404	0.058275	2.164850	1911837	-12955.000000
0.616702	0.068149	2.124734	4614002	990.000000
0.633100	0.079224	1.962474	5537650	4570.000000
0.655644	0.087198	2.092017	6393733	-4480.000000
0.677406	0.096594	2.137374	6525833	-4340.000000
0.698277	0.105951	2.164636	6582651	-290.000000
0.718927	0.116010	2.155689	3026478	4480.000000
0.738055	0.125434	2.142690	2368807	4140.000000
0.758674	0.135471	2.137427	5067092	-80.000000
0.777728	0.144891	2.126136	4079424	19835.000000
0.798581	0.154949	2.128556	5921113	-70.000000
0.816414	0.164140	2.103018	8158333	-120.000000
0.834937	0.173559	2.085259	6381664	-70.000000
0.854010	0.182999	2.079386	8092539	-0.000000
0.873715	0.192855	2.071249	8488331	4260.000000
0.891300	0.201894	2.053174	7566452	70.000000
0.910200	0.211516	2.040787	7631474	-140.000000
0.925218	0.219742	2.004617	4802633	-190.000000
0.942875	0.228903	1.988058	4144700	4820.000000
0.959517	0.237610	1.969519	7763315	170.000000
0.974671	0.245994	1.934853	6579300	-0.000000
0.977453	0.249991	1.821139	7568257	15295.000000
-2.318428	-1.389130	4.125229	16383999	4690.000000
-2.261799	-1.366557	4.106032	5397346	-210.000000
-2.191733	-1.336829	4.060688	6580847	-180.000000
-2.042667	-1.265117	3.861079	3817027	19295.000000
-1.948602	-1.221976	3.761626	4080201	-5540.000000
-1.935492	-1.221633	3.819098	6581362	-160.000000
-1.891606	-1.204865	3.815623	5000269	-120.000000
-1.820652	-1.173211	3.753454	7896961	15705.000000
-1.775024	-1.155202	3.743680	9344411	4365.000000
-1.728010	-1.136292	3.729909	5855319	50.000000
-1.664997	-1.108512	3.680311	8950165	4555.000000
-1.556912	-1.055663	3.528693	5923432	-160.000000
-1.510418	-1.036420	3.509421	6186606	-400.000000
-1.508841	-1.042013	3.591617	6448493	-750.000000
-1.467069	-1.025264	3.582531	8090748	-1450.000000
-1.400533	-0.994434	3.513588	10731214	4465.000000
-1.362625	-0.979559	3.510758	9675704	3780.000000
-1.321230	-0.962416	3.496312	9413046	3850.000000
-1.279373	-0.945075	3.481883	5598307	2690.000000
-1.220056	-0.917502	3.421410	8818330	4040.000000
-1.174922	-0.897933	3.395067	10596804	3900.000000
-1.129556	-0.878047	3.366402	8291211	-9510.000000
-1.087370	-0.859886	3.344667	9871014	4280.000000
-1.047563	-0.842966	3.328020	3224116	4140.000000
-1.004173	-0.823797	3.299922	5659999	250.000000
-0.957692	-0.802377	3.257987	4802119	-330.000000
-0.932257	-0.793729	3.279240	4078396	3820.000000
-0.901002	-0.781670	3.285665	8157302	-40.000000
-0.872894	-0.771329	3.299072	9739685	4315.000000
-0.841291	-0.758593	3.298841	11183781	4400.000000
-0.803264	-0.741974	3.279869	9475486	4115.000000
-0.768981	-0.727547	3.271805	12170674	4520.000000
-0.727680	-0.708584	3.238929	9342607	4420.000000
-0.698282	-0.697042	3.245362	11381677	4290.000000
-0.654038	-0.675866	3.198476	7167320	-520.000000
-0.615328	-0.657859	3.166066	16449022	4525.000000
