4.152931	1.611883	0.091384	0.007843	0.000000	-150.000000	0.146341	0.073656	0.019281
4.109836	1.554054	0.099916	0.007843	0.000000	-225.000000	0.204545	0.050430	0.027469
4.026615	1.349945	0.085299	0.007843	0.000000	-160.000000	0.205128	0.005400	0.010422
3.973144	1.260994	0.089510	0.007843	0.000000	1520.000000	0.184332	0.005078	0.013877
3.952068	1.218355	0.088488	0.007843	0.000000	1635.000000	0.210000	0.009028	0.012412
3.848927	1.140215	0.128212	0.007843	0.000000	-485.000000	0.119048	0.010915	0.052459
3.849891	1.052544	0.097070	0.007843	0.000000	-40.000000	0.155340	0.009486	0.019629
3.846935	1.022507	0.088417	0.007843	0.000000	-315.000000	0.125000	0.008096	0.010455
3.830433	0.986351	0.086318	0.007843	0.000000	-225.000000	0.123288	0.008144	0.007957
3.784473	0.826612	0.058763	0.007843	0.000000	-135.000000	0.120968	0.003863	-0.021835
3.682056	0.624126	0.050834	0.007843	0.000000	-490.000000	0.106383	0.005260	-0.031823
3.537742	0.469755	0.087258	0.017546	0.000000	1120.000000	0.183486	0.015179	0.004196
3.439537	0.413986	0.130741	0.031385	0.000000	870.000000	0.264706	0.018616	0.048340
3.361423	0.366262	0.163994	0.054960	0.000000	515.000000	0.349057	0.055848	0.082057
3.291557	0.321455	0.192835	0.067923	0.000000	2360.000000	0.481928	0.072986	0.111271
3.236759	0.282822	0.214069	0.082631	0.000000	1515.000000	0.351852	0.040480	0.132732
3.208980	0.250788	0.219860	0.076485	0.000000	1115.000000	0.263441	0.021966	0.138400
3.143554	0.210670	0.247454	0.072388	0.000000	290.000000	0.185185	0.023014	0.166379
3.132358	0.185282	0.244745	0.071154	0.000000	1230.000000	0.310345	0.023018	0.163383
3.211124	0.183600	0.191524	0.066681	0.000000	765.000000	0.600000	0.023017	0.108747
2.977039	-0.086216	0.236718	0.046845	0.000000	1530.000000	0.321429	0.018062	0.152914
3.179576	-0.072294	0.106437	0.037789	0.000000	1390.000000	0.555556	0.172024	0.019342
2.996708	-0.125021	0.206915	0.068711	0.000000	2255.000000	0.393617	0.023797	0.122028
2.956245	-0.152729	0.222216	0.094595	0.000000	660.000000	0.244898	0.027589	0.137512
2.954746	-0.173447	0.214285	0.112782	0.000000	2455.000000	0.569444	0.030094	0.129213
2.963142	-0.193563	0.199867	0.122616	0.000000	2855.000000	0.333333	0.030622	0.114265
2.897014	-0.223289	0.231485	0.146642	0.000000	1855.000000	0.508772	0.032896	0.146478
2.879810	-0.245970	0.233120	0.149737	0.000000	1090.000000	0.269231	0.037927	0.147983
2.886241	-0.265066	0.220374	0.145293	0.000000	765.000000	0.263158	0.038625	0.134761
2.883892	-0.286400	0.212482	0.134931	0.000000	1435.000000	0.491525	0.038641	0.126504
2.884964	-0.306154	0.202975	0.120467	0.000000	1625.000000	0.492063	0.028372	0.116603
